order_id,user_id,driver_id,vendor_id,device_id,market,vertical,amount,is_refund,event_ts,status,claim_reason
H-CLEAN-19-7,U19,D4,V3,DEV19,SG,qcommerce,39,0,2026-07-15T19:00:00+00:00,delivered,
H-CLEAN-19-8,U19,D4,V3,DEV19,SG,qcommerce,39,0,2026-07-17T19:00:00+00:00,delivered,
H-CLEAN-19-9,U19,D4,V3,DEV19,SG,qcommerce,39,0,2026-07-19T19:00:00+00:00,delivered,
H-CLEAN-19-10,U19,D4,V3,DEV19,SG,qcommerce,39,0,2026-07-21T19:00:00+00:00,delivered,
H-CLEAN-19-11,U19,D4,V3,DEV19,SG,qcommerce,39,0,2026-07-23T19:00:00+00:00,delivered,
H-ABUSE-0-0,UA0,DA0,VA0,DEVA0,SG,food,40,0,2026-07-01T00:00:00+00:00,delivered,
H-ABUSE-0-1,UA0,DA0,VA0,DEVA0,SG,food,41,0,2026-07-02T00:00:00+00:00,delivered,
H-ABUSE-0-2,UA0,DA0,VA0,DEVA0,SG,food,42,0,2026-07-03T00:00:00+00:00,delivered,
H-ABUSE-0-3,UA0,DA0,VA0,DEVA0,SG,food,43,1,2026-07-04T00:00:00+00:00,delivered,missing_item
H-ABUSE-0-4,UA0,DA0,VA0,DEVA0,SG,food,44,1,2026-07-05T00:00:00+00:00,delivered,missing_item
H-ABUSE-0-5,UA0,DA0,VA0,DEVA0,SG,food,45,1,2026-07-06T00:00:00+00:00,delivered,missing_item
H-ABUSE-0-6,UA0,DA0,VA0,DEVA0,SG,food,46,1,2026-07-07T00:00:00+00:00,delivered,missing_item
H-ABUSE-0-7,UA0,DA0,VA0,DEVA0,SG,food,47,1,2026-07-08T00:00:00+00:00,delivered,missing_item
H-ABUSE-0-8,UA0,DA0,VA0,DEVA0,SG,food,48,1,2026-07-09T00:00:00+00:00,delivered,missing_item
H-ABUSE-0-9,UA0,DA0,VA0,DEVA0,SG,food,49,1,2026-07-10T00:00:00+00:00,delivered,missing_item
H-ABUSE-1-0,UA1,DA1,VA1,DEVA1,SG,food,40,0,2026-07-01T01:00:00+00:00,delivered,
H-ABUSE-1-1,UA1,DA1,VA1,DEVA1,SG,food,41,0,2026-07-02T01:00:00+00:00,delivered,
H-ABUSE-1-2,UA1,DA1,VA1,DEVA1,SG,food,42,0,2026-07-03T01:00:00+00:00,delivered,
H-ABUSE-1-3,UA1,DA1,VA1,DEVA1,SG,food,43,1,2026-07-04T01:00:00+00:00,delivered,missing_item
H-ABUSE-1-4,UA1,DA1,VA1,DEVA1,SG,food,44,1,2026-07-05T01:00:00+00:00,delivered,missing_item
H-ABUSE-1-5,UA1,DA1,VA1,DEVA1,SG,food,45,1,2026-07-06T01:00:00+00:00,delivered,missing_item
H-ABUSE-1-6,UA1,DA1,VA1,DEVA1,SG,food,46,1,2026-07-07T01:00:00+00:00,delivered,missing_item
H-ABUSE-1-7,UA1,DA1,VA1,DEVA1,SG,food,47,1,2026-07-08T01:00:00+00:00,delivered,missing_item
H-ABUSE-1-8,UA1,DA1,VA1,DEVA1,SG,food,48,1,2026-07-09T01:00:00+00:00,delivered,missing_item
H-ABUSE-1-9,UA1,DA1,VA1,DEVA1,SG,food,49,1,2026-07-10T01:00:00+00:00,delivered,missing_item
H-ABUSE-2-0,UA2,DA2,VA2,DEVA2,SG,food,40,0,2026-07-01T02:00:00+00:00,delivered,
H-ABUSE-2-1,UA2,DA2,VA2,DEVA2,SG,food,41,0,2026-07-02T02:00:00+00:00,delivered,
H-ABUSE-2-2,UA2,DA2,VA2,DEVA2,SG,food,42,0,2026-07-03T02:00:00+00:00,delivered,
H-ABUSE-2-3,UA2,DA2,VA2,DEVA2,SG,food,43,1,2026-07-04T02:00:00+00:00,delivered,missing_item
H-ABUSE-2-4,UA2,DA2,VA2,DEVA2,SG,food,44,1,2026-07-05T02:00:00+00:00,delivered,missing_item
H-ABUSE-2-5,UA2,DA2,VA2,DEVA2,SG,food,45,1,2026-07-06T02:00:00+00:00,delivered,missing_item
H-ABUSE-2-6,UA2,DA2,VA2,DEVA2,SG,food,46,1,2026-07-07T02:00:00+00:00,delivered,missing_item
H-ABUSE-2-7,UA2,DA2,VA2,DEVA2,SG,food,47,1,2026-07-08T02:00:00+00:00,delivered,missing_item
H-ABUSE-2-8,UA2,DA2,VA2,DEVA2,SG,food,48,1,2026-07-09T02:00:00+00:00,delivered,missing_item
H-ABUSE-2-9,UA2,DA2,VA2,DEVA2,SG,food,49,1,2026-07-10T02:00:00+00:00,delivered,missing_item
H-ABUSE-3-0,UA3,DA0,VA0,DEVA3,SG,food,40,0,2026-07-01T03:00:00+00:00,delivered,
H-ABUSE-3-1,UA3,DA0,VA0,DEVA3,SG,food,41,0,2026-07-02T03:00:00+00:00,delivered,
H-ABUSE-3-2,UA3,DA0,VA0,DEVA3,SG,food,42,0,2026-07-03T03:00:00+00:00,delivered,
H-ABUSE-3-3,UA3,DA0,VA0,DEVA3,SG,food,43,1,2026-07-04T03:00:00+00:00,delivered,missing_item
H-ABUSE-3-4,UA3,DA0,VA0,DEVA3,SG,food,44,1,2026-07-05T03:00:00+00:00,delivered,missing_item
H-ABUSE-3-5,UA3,DA0,VA0,DEVA3,SG,food,45,1,2026-07-06T03:00:00+00:00,delivered,missing_item
H-ABUSE-3-6,UA3,DA0,VA0,DEVA3,SG,food,46,1,2026-07-07T03:00:00+00:00,delivered,missing_item
H-ABUSE-3-7,UA3,DA0,VA0,DEVA3,SG,food,47,1,2026-07-08T03:00:00+00:00,delivered,missing_item
H-ABUSE-3-8,UA3,DA0,VA0,DEVA3,SG,food,48,1,2026-07-09T03:00:00+00:00,delivered,missing_item
H-ABUSE-3-9,UA3,DA0,VA0,DEVA3,SG,food,49,1,2026-07-10T03:00:00+00:00,delivered,missing_item
H-ABUSE-4-0,UA4,DA1,VA1,DEVA4,SG,food,40,0,2026-07-01T04:00:00+00:00,delivered,
H-ABUSE-4-1,UA4,DA1,VA1,DEVA4,SG,food,41,0,2026-07-02T04:00:00+00:00,delivered,
H-ABUSE-4-2,UA4,DA1,VA1,DEVA4,SG,food,42,0,2026-07-03T04:00:00+00:00,delivered,
H-ABUSE-4-3,UA4,DA1,VA1,DEVA4,SG,food,43,1,2026-07-04T04:00:00+00:00,delivered,missing_item
H-ABUSE-4-4,UA4,DA1,VA1,DEVA4,SG,food,44,1,2026-07-05T04:00:00+00:00,delivered,missing_item
H-ABUSE-4-5,UA4,DA1,VA1,DEVA4,SG,food,45,1,2026-07-06T04:00:00+00:00,delivered,missing_item
H-ABUSE-4-6,UA4,DA1,VA1,DEVA4,SG,food,46,1,2026-07-07T04:00:00+00:00,delivered,missing_item
H-ABUSE-4-7,UA4,DA1,VA1,DEVA4,SG,food,47,1,2026-07-08T04:00:00+00:00,delivered,missing_item
H-ABUSE-4-8,UA4,DA1,VA1,DEVA4,SG,food,48,1,2026-07-09T04:00:00+00:00,delivered,missing_item
H-ABUSE-4-9,UA4,DA1,VA1,DEVA4,SG,food,49,1,2026-07-10T04:00:00+00:00,delivered,missing_item
H-ABUSE-5-0,UA5,DA2,VA2,DEVA5,SG,food,40,0,2026-07-01T05:00:00+00:00,delivered,
H-ABUSE-5-1,UA5,DA2,VA2,DEVA5,SG,food,41,0,2026-07-02T05:00:00+00:00,delivered,
H-ABUSE-5-2,UA5,DA2,VA2,DEVA5,SG,food,42,0,2026-07-03T05:00:00+00:00,delivered,
H-ABUSE-5-3,UA5,DA2,VA2,DEVA5,SG,food,43,1,2026-07-04T05:00:00+00:00,delivered,missing_item
H-ABUSE-5-4,UA5,DA2,VA2,DEVA5,SG,food,44,1,2026-07-05T05:00:00+00:00,delivered,missing_item
H-ABUSE-5-5,UA5,DA2,VA2,DEVA5,SG,food,45,1,2026-07-06T05:00:00+00:00,delivered,missing_item
H-ABUSE-5-6,UA5,DA2,VA2,DEVA5,SG,food,46,1,2026-07-07T05:00:00+00:00,delivered,missing_item
H-ABUSE-5-7,UA5,DA2,VA2,DEVA5,SG,food,47,1,2026-07-08T05:00:00+00:00,delivered,missing_item
H-ABUSE-5-8,UA5,DA2,VA2,DEVA5,SG,food,48,1,2026-07-09T05:00:00+00:00,delivered,missing_item
H-ABUSE-5-9,UA5,DA2,VA2,DEVA5,SG,food,49,1,2026-07-10T05:00:00+00:00,delivered,missing_item
H-ABUSE-6-0,UA6,DA0,VA0,DEVA6,SG,food,40,0,2026-07-01T06:00:00+00:00,delivered,
H-ABUSE-6-1,UA6,DA0,VA0,DEVA6,SG,food,41,0,2026-07-02T06:00:00+00:00,delivered,
H-ABUSE-6-2,UA6,DA0,VA0,DEVA6,SG,food,42,0,2026-07-03T06:00:00+00:00,delivered,
H-ABUSE-6-3,UA6,DA0,VA0,DEVA6,SG,food,43,1,2026-07-04T06:00:00+00:00,delivered,missing_item
H-ABUSE-6-4,UA6,DA0,VA0,DEVA6,SG,food,44,1,2026-07-05T06:00:00+00:00,delivered,missing_item
H-ABUSE-6-5,UA6,DA0,VA0,DEVA6,SG,food,45,1,2026-07-06T06:00:00+00:00,delivered,missing_item
H-ABUSE-6-6,UA6,DA0,VA0,DEVA6,SG,food,46,1,2026-07-07T06:00:00+00:00,delivered,missing_item
H-ABUSE-6-7,UA6,DA0,VA0,DEVA6,SG,food,47,1,2026-07-08T06:00:00+00:00,delivered,missing_item
H-ABUSE-6-8,UA6,DA0,VA0,DEVA6,SG,food,48,1,2026-07-09T06:00:00+00:00,delivered,missing_item
H-ABUSE-6-9,UA6,DA0,VA0,DEVA6,SG,food,49,1,2026-07-10T06:00:00+00:00,delivered,missing_item
H-ABUSE-7-0,UA7,DA1,VA1,DEVA7,SG,food,40,0,2026-07-01T07:00:00+00:00,delivered,
H-ABUSE-7-1,UA7,DA1,VA1,DEVA7,SG,food,41,0,2026-07-02T07:00:00+00:00,delivered,
H-ABUSE-7-2,UA7,DA1,VA1,DEVA7,SG,food,42,0,2026-07-03T07:00:00+00:00,delivered,
H-ABUSE-7-3,UA7,DA1,VA1,DEVA7,SG,food,43,1,2026-07-04T07:00:00+00:00,delivered,missing_item
H-ABUSE-7-4,UA7,DA1,VA1,DEVA7,SG,food,44,1,2026-07-05T07:00:00+00:00,delivered,missing_item
H-ABUSE-7-5,UA7,DA1,VA1,DEVA7,SG,food,45,1,2026-07-06T07:00:00+00:00,delivered,missing_item
H-ABUSE-7-6,UA7,DA1,VA1,DEVA7,SG,food,46,1,2026-07-07T07:00:00+00:00,delivered,missing_item
H-ABUSE-7-7,UA7,DA1,VA1,DEVA7,SG,food,47,1,2026-07-08T07:00:00+00:00,delivered,missing_item
H-ABUSE-7-8,UA7,DA1,VA1,DEVA7,SG,food,48,1,2026-07-09T07:00:00+00:00,delivered,missing_item
H-ABUSE-7-9,UA7,DA1,VA1,DEVA7,SG,food,49,1,2026-07-10T07:00:00+00:00,delivered,missing_item
H-ABUSE-8-0,UA8,DA2,VA2,DEVA8,SG,food,40,0,2026-07-01T08:00:00+00:00,delivered,
H-ABUSE-8-1,UA8,DA2,VA2,DEVA8,SG,food,41,0,2026-07-02T08:00:00+00:00,delivered,
H-ABUSE-8-2,UA8,DA2,VA2,DEVA8,SG,food,42,0,2026-07-03T08:00:00+00:00,delivered,
H-ABUSE-8-3,UA8,DA2,VA2,DEVA8,SG,food,43,1,2026-07-04T08:00:00+00:00,delivered,missing_item
H-ABUSE-8-4,UA8,DA2,VA2,DEVA8,SG,food,44,1,2026-07-05T08:00:00+00:00,delivered,missing_item
H-ABUSE-8-5,UA8,DA2,VA2,DEVA8,SG,food,45,1,2026-07-06T08:00:00+00:00,delivered,missing_item
H-ABUSE-8-6,UA8,DA2,VA2,DEVA8,SG,food,46,1,2026-07-07T08:00:00+00:00,delivered,missing_item
H-ABUSE-8-7,UA8,DA2,VA2,DEVA8,SG,food,47,1,2026-07-08T08:00:00+00:00,delivered,missing_item
H-ABUSE-8-8,UA8,DA2,VA2,DEVA8,SG,food,48,1,2026-07-09T08:00:00+00:00,delivered,missing_item
H-ABUSE-8-9,UA8,DA2,VA2,DEVA8,SG,food,49,1,2026-07-10T08:00:00+00:00,delivered,missing_item
H-ABUSE-9-0,UA9,DA0,VA0,DEVA9,SG,food,40,0,2026-07-01T09:00:00+00:00,delivered,
H-ABUSE-9-1,UA9,DA0,VA0,DEVA9,SG,food,41,0,2026-07-02T09:00:00+00:00,delivered,
H-ABUSE-9-2,UA9,DA0,VA0,DEVA9,SG,food,42,0,2026-07-03T09:00:00+00:00,delivered,
H-ABUSE-9-3,UA9,DA0,VA0,DEVA9,SG,food,43,1,2026-07-04T09:00:00+00:00,delivered,missing_item
H-ABUSE-9-4,UA9,DA0,VA0,DEVA9,SG,food,44,1,2026-07-05T09:00:00+00:00,delivered,missing_item
H-ABUSE-9-5,UA9,DA0,VA0,DEVA9,SG,food,45,1,2026-07-06T09:00:00+00:00,delivered,missing_item
H-ABUSE-9-6,UA9,DA0,VA0,DEVA9,SG,food,46,1,2026-07-07T09:00:00+00:00,delivered,missing_item
H-ABUSE-9-7,UA9,DA0,VA0,DEVA9,SG,food,47,1,2026-07-08T09:00:00+00:00,delivered,missing_item
H-ABUSE-9-8,UA9,DA0,VA0,DEVA9,SG,food,48,1,2026-07-09T09:00:00+00:00,delivered,missing_item
H-ABUSE-9-9,UA9,DA0,VA0,DEVA9,SG,food,49,1,2026-07-10T09:00:00+00:00,delivered,missing_item
H-ABUSE-10-0,UA10,DA1,VA1,DEVA10,SG,food,40,0,2026-07-01T10:00:00+00:00,delivered,
H-ABUSE-10-1,UA10,DA1,VA1,DEVA10,SG,food,41,0,2026-07-02T10:00:00+00:00,delivered,
H-ABUSE-10-2,UA10,DA1,VA1,DEVA10,SG,food,42,0,2026-07-03T10:00:00+00:00,delivered,
H-ABUSE-10-3,UA10,DA1,VA1,DEVA10,SG,food,43,1,2026-07-04T10:00:00+00:00,delivered,missing_item
H-ABUSE-10-4,UA10,DA1,VA1,DEVA10,SG,food,44,1,2026-07-05T10:00:00+00:00,delivered,missing_item
H-ABUSE-10-5,UA10,DA1,VA1,DEVA10,SG,food,45,1,2026-07-06T10:00:00+00:00,delivered,missing_item
H-ABUSE-10-6,UA10,DA1,VA1,DEVA10,SG,food,46,1,2026-07-07T10:00:00+00:00,delivered,missing_item
H-ABUSE-10-7,UA10,DA1,VA1,DEVA10,SG,food,47,1,2026-07-08T10:00:00+00:00,delivered,missing_item
H-ABUSE-10-8,UA10,DA1,VA1,DEVA10,SG,food,48,1,2026-07-09T10:00:00+00:00,delivered,missing_item
H-ABUSE-10-9,UA10,DA1,VA1,DEVA10,SG,food,49,1,2026-07-10T10:00:00+00:00,delivered,missing_item
H-ABUSE-11-0,UA11,DA2,VA2,DEVA11,SG,food,40,0,2026-07-01T11:00:00+00:00,delivered,
H-ABUSE-11-1,UA11,DA2,VA2,DEVA11,SG,food,41,0,2026-07-02T11:00:00+00:00,delivered,
H-ABUSE-11-2,UA11,DA2,VA2,DEVA11,SG,food,42,0,2026-07-03T11:00:00+00:00,delivered,
H-ABUSE-11-3,UA11,DA2,VA2,DEVA11,SG,food,43,1,2026-07-04T11:00:00+00:00,delivered,missing_item
H-ABUSE-11-4,UA11,DA2,VA2,DEVA11,SG,food,44,1,2026-07-05T11:00:00+00:00,delivered,missing_item
H-ABUSE-11-5,UA11,DA2,VA2,DEVA11,SG,food,45,1,2026-07-06T11:00:00+00:00,delivered,missing_item
H-ABUSE-11-6,UA11,DA2,VA2,DEVA11,SG,food,46,1,2026-07-07T11:00:00+00:00,delivered,missing_item
H-ABUSE-11-7,UA11,DA2,VA2,DEVA11,SG,food,47,1,2026-07-08T11:00:00+00:00,delivered,missing_item
H-ABUSE-11-8,UA11,DA2,VA2,DEVA11,SG,food,48,1,2026-07-09T11:00:00+00:00,delivered,missing_item
H-ABUSE-11-9,UA11,DA2,VA2,DEVA11,SG,food,49,1,2026-07-10T11:00:00+00:00,delivered,missing_item
H-ABUSE-12-0,UA12,DA0,VA0,DEVA12,SG,food,40,0,2026-07-01T12:00:00+00:00,delivered,
H-ABUSE-12-1,UA12,DA0,VA0,DEVA12,SG,food,41,0,2026-07-02T12:00:00+00:00,delivered,
H-ABUSE-12-2,UA12,DA0,VA0,DEVA12,SG,food,42,0,2026-07-03T12:00:00+00:00,delivered,
H-ABUSE-12-3,UA12,DA0,VA0,DEVA12,SG,food,43,1,2026-07-04T12:00:00+00:00,delivered,missing_item
H-ABUSE-12-4,UA12,DA0,VA0,DEVA12,SG,food,44,1,2026-07-05T12:00:00+00:00,delivered,missing_item
H-ABUSE-12-5,UA12,DA0,VA0,DEVA12,SG,food,45,1,2026-07-06T12:00:00+00:00,delivered,missing_item
H-ABUSE-12-6,UA12,DA0,VA0,DEVA12,SG,food,46,1,2026-07-07T12:00:00+00:00,delivered,missing_item
H-ABUSE-12-7,UA12,DA0,VA0,DEVA12,SG,food,47,1,2026-07-08T12:00:00+00:00,delivered,missing_item
H-ABUSE-12-8,UA12,DA0,VA0,DEVA12,SG,food,48,1,2026-07-09T12:00:00+00:00,delivered,missing_item
H-ABUSE-12-9,UA12,DA0,VA0,DEVA12,SG,food,49,1,2026-07-10T12:00:00+00:00,delivered,missing_item
H-ABUSE-13-0,UA13,DA1,VA1,DEVA13,SG,food,40,0,2026-07-01T13:00:00+00:00,delivered,
H-ABUSE-13-1,UA13,DA1,VA1,DEVA13,SG,food,41,0,2026-07-02T13:00:00+00:00,delivered,
H-ABUSE-13-2,UA13,DA1,VA1,DEVA13,SG,food,42,0,2026-07-03T13:00:00+00:00,delivered,
H-ABUSE-13-3,UA13,DA1,VA1,DEVA13,SG,food,43,1,2026-07-04T13:00:00+00:00,delivered,missing_item
H-ABUSE-13-4,UA13,DA1,VA1,DEVA13,SG,food,44,1,2026-07-05T13:00:00+00:00,delivered,missing_item
H-ABUSE-13-5,UA13,DA1,VA1,DEVA13,SG,food,45,1,2026-07-06T13:00:00+00:00,delivered,missing_item
H-ABUSE-13-6,UA13,DA1,VA1,DEVA13,SG,food,46,1,2026-07-07T13:00:00+00:00,delivered,missing_item
H-ABUSE-13-7,UA13,DA1,VA1,DEVA13,SG,food,47,1,2026-07-08T13:00:00+00:00,delivered,missing_item
H-ABUSE-13-8,UA13,DA1,VA1,DEVA13,SG,food,48,1,2026-07-09T13:00:00+00:00,delivered,missing_item
H-ABUSE-13-9,UA13,DA1,VA1,DEVA13,SG,food,49,1,2026-07-10T13:00:00+00:00,delivered,missing_item
H-ABUSE-14-0,UA14,DA2,VA2,DEVA14,SG,food,40,0,2026-07-01T14:00:00+00:00,delivered,
H-ABUSE-14-1,UA14,DA2,VA2,DEVA14,SG,food,41,0,2026-07-02T14:00:00+00:00,delivered,
H-ABUSE-14-2,UA14,DA2,VA2,DEVA14,SG,food,42,0,2026-07-03T14:00:00+00:00,delivered,
H-ABUSE-14-3,UA14,DA2,VA2,DEVA14,SG,food,43,1,2026-07-04T14:00:00+00:00,delivered,missing_item
H-ABUSE-14-4,UA14,DA2,VA2,DEVA14,SG,food,44,1,2026-07-05T14:00:00+00:00,delivered,missing_item
H-ABUSE-14-5,UA14,DA2,VA2,DEVA14,SG,food,45,1,2026-07-06T14:00:00+00:00,delivered,missing_item
H-ABUSE-14-6,UA14,DA2,VA2,DEVA14,SG,food,46,1,2026-07-07T14:00:00+00:00,delivered,missing_item
H-ABUSE-14-7,UA14,DA2,VA2,DEVA14,SG,food,47,1,2026-07-08T14:00:00+00:00,delivered,missing_item
H-ABUSE-14-8,UA14,DA2,VA2,DEVA14,SG,food,48,1,2026-07-09T14:00:00+00:00,delivered,missing_item
H-ABUSE-14-9,UA14,DA2,VA2,DEVA14,SG,food,49,1,2026-07-10T14:00:00+00:00,delivered,missing_item
H-FRAUD-0-0,UF0,DF0,VF0,DEVF0,SG,food,80,1,2026-07-06T00:00:00+00:00,delivered,wrong_order
H-FRAUD-0-1,UF0,DF0,VF0,DEVF0,SG,food,80,1,2026-07-07T00:00:00+00:00,delivered,wrong_order
H-FRAUD-0-2,UF0,DF0,VF0,DEVF0,SG,food,80,1,2026-07-08T00:00:00+00:00,delivered,wrong_order
H-FRAUD-0-3,UF0,DF0,VF0,DEVF0,SG,food,80,1,2026-07-09T00:00:00+00:00,delivered,wrong_order
H-FRAUD-0-4,UF0,DF0,VF0,DEVF0,SG,food,80,1,2026-07-10T00:00:00+00:00,delivered,wrong_order
H-FRAUD-0-5,UF0,DF0,VF0,DEVF0,SG,food,80,1,2026-07-11T00:00:00+00:00,delivered,wrong_order
H-FRAUD-1-0,UF1,DF0,VF0,DEVF1,SG,food,80,1,2026-07-06T01:00:00+00:00,delivered,wrong_order
H-FRAUD-1-1,UF1,DF0,VF0,DEVF1,SG,food,80,1,2026-07-07T01:00:00+00:00,delivered,wrong_order
H-FRAUD-1-2,UF1,DF0,VF0,DEVF1,SG,food,80,1,2026-07-08T01:00:00+00:00,delivered,wrong_order
H-FRAUD-1-3,UF1,DF0,VF0,DEVF1,SG,food,80,1,2026-07-09T01:00:00+00:00,delivered,wrong_order
H-FRAUD-1-4,UF1,DF0,VF0,DEVF1,SG,food,80,1,2026-07-10T01:00:00+00:00,delivered,wrong_order
H-FRAUD-1-5,UF1,DF0,VF0,DEVF1,SG,food,80,1,2026-07-11T01:00:00+00:00,delivered,wrong_order
H-FRAUD-2-0,UF2,DF0,VF0,DEVF0,SG,food,80,1,2026-07-06T02:00:00+00:00,delivered,wrong_order
H-FRAUD-2-1,UF2,DF0,VF0,DEVF0,SG,food,80,1,2026-07-07T02:00:00+00:00,delivered,wrong_order
H-FRAUD-2-2,UF2,DF0,VF0,DEVF0,SG,food,80,1,2026-07-08T02:00:00+00:00,delivered,wrong_order
H-FRAUD-2-3,UF2,DF0,VF0,DEVF0,SG,food,80,1,2026-07-09T02:00:00+00:00,delivered,wrong_order
H-FRAUD-2-4,UF2,DF0,VF0,DEVF0,SG,food,80,1,2026-07-10T02:00:00+00:00,delivered,wrong_order
H-FRAUD-2-5,UF2,DF0,VF0,DEVF0,SG,food,80,1,2026-07-11T02:00:00+00:00,delivered,wrong_order
H-FRAUD-3-0,UF3,DF0,VF0,DEVF1,SG,food,80,1,2026-07-06T03:00:00+00:00,delivered,wrong_order
H-FRAUD-3-1,UF3,DF0,VF0,DEVF1,SG,food,80,1,2026-07-07T03:00:00+00:00,delivered,wrong_order
H-FRAUD-3-2,UF3,DF0,VF0,DEVF1,SG,food,80,1,2026-07-08T03:00:00+00:00,delivered,wrong_order
H-FRAUD-3-3,UF3,DF0,VF0,DEVF1,SG,food,80,1,2026-07-09T03:00:00+00:00,delivered,wrong_order
H-FRAUD-3-4,UF3,DF0,VF0,DEVF1,SG,food,80,1,2026-07-10T03:00:00+00:00,delivered,wrong_order
H-FRAUD-3-5,UF3,DF0,VF0,DEVF1,SG,food,80,1,2026-07-11T03:00:00+00:00,delivered,wrong_order
H-FRAUD-4-0,UF4,DF0,VF0,DEVF0,SG,food,80,1,2026-07-06T04:00:00+00:00,delivered,wrong_order
H-FRAUD-4-1,UF4,DF0,VF0,DEVF0,SG,food,80,1,2026-07-07T04:00:00+00:00,delivered,wrong_order
H-FRAUD-4-2,UF4,DF0,VF0,DEVF0,SG,food,80,1,2026-07-08T04:00:00+00:00,delivered,wrong_order
H-FRAUD-4-3,UF4,DF0,VF0,DEVF0,SG,food,80,1,2026-07-09T04:00:00+00:00,delivered,wrong_order
H-FRAUD-4-4,UF4,DF0,VF0,DEVF0,SG,food,80,1,2026-07-10T04:00:00+00:00,delivered,wrong_order
H-FRAUD-4-5,UF4,DF0,VF0,DEVF0,SG,food,80,1,2026-07-11T04:00:00+00:00,delivered,wrong_order
H-FRAUD-5-0,UF5,DF0,VF0,DEVF1,SG,food,80,1,2026-07-06T05:00:00+00:00,delivered,wrong_order
H-FRAUD-5-1,UF5,DF0,VF0,DEVF1,SG,food,80,1,2026-07-07T05:00:00+00:00,delivered,wrong_order
H-FRAUD-5-2,UF5,DF0,VF0,DEVF1,SG,food,80,1,2026-07-08T05:00:00+00:00,delivered,wrong_order
H-FRAUD-5-3,UF5,DF0,VF0,DEVF1,SG,food,80,1,2026-07-09T05:00:00+00:00,delivered,wrong_order
H-FRAUD-5-4,UF5,DF0,VF0,DEVF1,SG,food,80,1,2026-07-10T05:00:00+00:00,delivered,wrong_order
H-FRAUD-5-5,UF5,DF0,VF0,DEVF1,SG,food,80,1,2026-07-11T05:00:00+00:00,delivered,wrong_order
H-FRAUD-6-0,UF6,DF0,VF0,DEVF0,SG,food,80,1,2026-07-06T06:00:00+00:00,delivered,wrong_order
H-FRAUD-6-1,UF6,DF0,VF0,DEVF0,SG,food,80,1,2026-07-07T06:00:00+00:00,delivered,wrong_order
H-FRAUD-6-2,UF6,DF0,VF0,DEVF0,SG,food,80,1,2026-07-08T06:00:00+00:00,delivered,wrong_order
H-FRAUD-6-3,UF6,DF0,VF0,DEVF0,SG,food,80,1,2026-07-09T06:00:00+00:00,delivered,wrong_order
H-FRAUD-6-4,UF6,DF0,VF0,DEVF0,SG,food,80,1,2026-07-10T06:00:00+00:00,delivered,wrong_order
H-FRAUD-6-5,UF6,DF0,VF0,DEVF0,SG,food,80,1,2026-07-11T06:00:00+00:00,delivered,wrong_order
H-FRAUD-7-0,UF7,DF0,VF0,DEVF1,SG,food,80,1,2026-07-06T07:00:00+00:00,delivered,wrong_order
H-FRAUD-7-1,UF7,DF0,VF0,DEVF1,SG,food,80,1,2026-07-07T07:00:00+00:00,delivered,wrong_order
H-FRAUD-7-2,UF7,DF0,VF0,DEVF1,SG,food,80,1,2026-07-08T07:00:00+00:00,delivered,wrong_order
H-FRAUD-7-3,UF7,DF0,VF0,DEVF1,SG,food,80,1,2026-07-09T07:00:00+00:00,delivered,wrong_order
H-FRAUD-7-4,UF7,DF0,VF0,DEVF1,SG,food,80,1,2026-07-10T07:00:00+00:00,delivered,wrong_order
H-FRAUD-7-5,UF7,DF0,VF0,DEVF1,SG,food,80,1,2026-07-11T07:00:00+00:00,delivered,wrong_order
H-FRAUD-8-0,UF8,DF0,VF0,DEVF0,SG,food,80,1,2026-07-06T08:00:00+00:00,delivered,wrong_order
H-FRAUD-8-1,UF8,DF0,VF0,DEVF0,SG,food,80,1,2026-07-07T08:00:00+00:00,delivered,wrong_order
H-FRAUD-8-2,UF8,DF0,VF0,DEVF0,SG,food,80,1,2026-07-08T08:00:00+00:00,delivered,wrong_order
H-FRAUD-8-3,UF8,DF0,VF0,DEVF0,SG,food,80,1,2026-07-09T08:00:00+00:00,delivered,wrong_order
H-FRAUD-8-4,UF8,DF0,VF0,DEVF0,SG,food,80,1,2026-07-10T08:00:00+00:00,delivered,wrong_order
H-FRAUD-8-5,UF8,DF0,VF0,DEVF0,SG,food,80,1,2026-07-11T08:00:00+00:00,delivered,wrong_order
H-FRAUD-9-0,UF9,DF0,VF0,DEVF1,SG,food,80,1,2026-07-06T09:00:00+00:00,delivered,wrong_order
H-FRAUD-9-1,UF9,DF0,VF0,DEVF1,SG,food,80,1,2026-07-07T09:00:00+00:00,delivered,wrong_order
H-FRAUD-9-2,UF9,DF0,VF0,DEVF1,SG,food,80,1,2026-07-08T09:00:00+00:00,delivered,wrong_order
H-FRAUD-9-3,UF9,DF0,VF0,DEVF1,SG,food,80,1,2026-07-09T09:00:00+00:00,delivered,wrong_order
H-FRAUD-9-4,UF9,DF0,VF0,DEVF1,SG,food,80,1,2026-07-10T09:00:00+00:00,delivered,wrong_order
H-FRAUD-9-5,UF9,DF0,VF0,DEVF1,SG,food,80,1,2026-07-11T09:00:00+00:00,delivered,wrong_order
H-FRAUD-10-0,UF10,DF0,VF0,DEVF0,SG,food,80,1,2026-07-06T10:00:00+00:00,delivered,wrong_order
